Image number;Picture;Method;Execution time (s);Valid match
17;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_007.png;ORB;0.296034574508667;False
17;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_007.png;TM_CCOEFF_NORMED;0.010970830917358398;False
17;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_007.png;TM_CCORR_NORMED;0.00899815559387207;False
17;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_007.png;TM_SQDIFF;0.008005619049072266;False
17;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_007.png;CUSTOM_TM_METHOD;0.04299283027648926;False
18;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_008.png;SIFT;0.11003661155700684;False
18;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_008.png;ORB;0.26900315284729004;False
18;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_008.png;TM_CCOEFF_NORMED;0.010998010635375977;False
18;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_008.png;TM_CCORR_NORMED;0.006998538970947266;False
18;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_008.png;TM_SQDIFF;0.00599980354309082;False
18;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_008.png;CUSTOM_TM_METHOD;0.04202842712402344;False
19;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_009.png;SIFT;0.10098648071289062;False
19;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_009.png;ORB;0.1550288200378418;False
19;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_009.png;TM_CCOEFF_NORMED;0.008998870849609375;False
19;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_009.png;TM_CCORR_NORMED;0.006003618240356445;False
19;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_009.png;TM_SQDIFF;0.009000062942504883;False
19;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_009.png;CUSTOM_TM_METHOD;0.046988725662231445;False
20;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_010.png;SIFT;0.09800076484680176;False
20;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_010.png;ORB;0.1340045928955078;False
20;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_010.png;TM_CCOEFF_NORMED;0.007999420166015625;False
20;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_010.png;TM_CCORR_NORMED;0.007002115249633789;False
20;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_010.png;TM_SQDIFF;0.005999565124511719;False
20;../storage/dataset_alter/dataset1/rotation/img_10.png ../storage/dataset/dataset1_templates/256/img_10_010.png;CUSTOM_TM_METHOD;0.040001630783081055;False
21;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_001.png;SIFT;0.18796896934509277;True
21;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_001.png;ORB;0.26199793815612793;True
21;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_001.png;TM_CCOEFF_NORMED;0.023968935012817383;False
21;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_001.png;TM_CCORR_NORMED;0.023994922637939453;True
21;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_001.png;TM_SQDIFF;0.024997234344482422;True
21;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_001.png;CUSTOM_TM_METHOD;0.13503503799438477;False
22;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_002.png;SIFT;0.18999147415161133;True
22;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_002.png;ORB;0.21596693992614746;True
22;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_002.png;TM_CCOEFF_NORMED;0.02600240707397461;True
22;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_002.png;TM_CCORR_NORMED;0.024000167846679688;True
22;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_002.png;TM_SQDIFF;0.029972314834594727;True
22;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_002.png;CUSTOM_TM_METHOD;0.1550273895263672;False
23;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_003.png;SIFT;0.18802475929260254;False
23;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_003.png;ORB;0.04396343231201172;True
23;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_003.png;TM_CCOEFF_NORMED;0.03046250343322754;True
23;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_003.png;TM_CCORR_NORMED;0.02500462532043457;True
23;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_003.png;TM_SQDIFF;0.022240400314331055;True
23;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_003.png;CUSTOM_TM_METHOD;0.14500164985656738;False
24;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_004.png;SIFT;0.18598508834838867;False
24;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_004.png;ORB;0.05702972412109375;False
24;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_004.png;TM_CCOEFF_NORMED;0.026004552841186523;True
24;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_004.png;TM_CCORR_NORMED;0.021000146865844727;True
24;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_004.png;TM_SQDIFF;0.020998716354370117;True
24;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_004.png;CUSTOM_TM_METHOD;0.12799930572509766;False
25;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_005.png;SIFT;0.15996837615966797;True
25;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_005.png;ORB;0.021968841552734375;True
25;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_005.png;TM_CCOEFF_NORMED;0.025970935821533203;True
25;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_005.png;TM_CCORR_NORMED;0.023999691009521484;True
25;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_005.png;TM_SQDIFF;0.022999048233032227;True
25;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_005.png;CUSTOM_TM_METHOD;0.1439971923828125;False
26;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_006.png;SIFT;0.1760272979736328;True
26;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_006.png;ORB;0.13800907135009766;True
26;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_006.png;TM_CCOEFF_NORMED;0.0240018367767334;True
26;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_006.png;TM_CCORR_NORMED;0.021002769470214844;True
26;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_006.png;TM_SQDIFF;0.021000146865844727;True
26;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_006.png;CUSTOM_TM_METHOD;0.13600492477416992;False
27;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_007.png;SIFT;0.17896747589111328;False
27;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_007.png;ORB;0.10301470756530762;False
27;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_007.png;TM_CCOEFF_NORMED;0.02799391746520996;False
27;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_007.png;TM_CCORR_NORMED;0.02699732780456543;False
27;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_007.png;TM_SQDIFF;0.025002479553222656;False
27;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_007.png;CUSTOM_TM_METHOD;0.14796829223632812;False
28;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_008.png;SIFT;0.1749730110168457;True
28;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_008.png;ORB;0.28699564933776855;True
28;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_008.png;TM_CCOEFF_NORMED;0.025999069213867188;False
28;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_008.png;TM_CCORR_NORMED;0.022999286651611328;True
28;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_008.png;TM_SQDIFF;0.022001028060913086;True
28;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_008.png;CUSTOM_TM_METHOD;0.15499615669250488;False
29;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_009.png;SIFT;0.16203618049621582;False
29;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_009.png;ORB;0.05199933052062988;True
29;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_009.png;TM_CCOEFF_NORMED;0.02500176429748535;True
29;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_009.png;TM_CCORR_NORMED;0.021000146865844727;True
29;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_009.png;TM_SQDIFF;0.021998882293701172;True
29;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_009.png;CUSTOM_TM_METHOD;0.14600753784179688;False
30;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_010.png;SIFT;0.18996572494506836;True
30;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_010.png;ORB;0.289029598236084;True
30;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_010.png;TM_CCOEFF_NORMED;0.024999141693115234;False
30;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_010.png;TM_CCORR_NORMED;0.029000043869018555;True
30;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_010.png;TM_SQDIFF;0.025000333786010742;False
30;../storage/dataset_alter/dataset1/rotation/img_11.png ../storage/dataset/dataset1_templates/256/img_11_010.png;CUSTOM_TM_METHOD;0.13103294372558594;False
31;../storage/dataset_alter/dataset1/rotation/img_12.png ../storage/dataset/dataset1_templates/256/img_12_001.png;SIFT;0.13799548149108887;False
31;../storage/dataset_alter/dataset1/rotation/img_12.png ../storage/dataset/dataset1_templates/256/img_12_001.png;ORB;0.007001399993896484;False
31;../storage/dataset_alter/dataset1/rotation/img_12.png ../storage/dataset/dataset1_templates/256/img_12_001.png;TM_CCOEFF_NORMED;0.02100062370300293;True
31;../storage/dataset_alter/dataset1/rotation/img_12.png ../storage/dataset/dataset1_templates/256/img_12_001.png;TM_CCORR_NORMED;0.01800060272216797;True
