Image number;Picture;Method;Execution time (s);Valid match
114;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_004.png;ORB;0.6080379486083984;False
114;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_004.png;TM_CCOEFF_NORMED;None;False
114;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_004.png;TM_CCORR_NORMED;None;False
114;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_004.png;TM_SQDIFF;None;False
115;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_005.png;SIFT;0.07499313354492188;False
115;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_005.png;ORB;0.44597315788269043;False
115;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_005.png;TM_CCOEFF_NORMED;None;False
115;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_005.png;TM_CCORR_NORMED;None;False
115;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_005.png;TM_SQDIFF;None;False
116;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_006.png;SIFT;0.08103060722351074;False
116;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_006.png;ORB;0.9740023612976074;False
116;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_006.png;TM_CCOEFF_NORMED;None;False
116;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_006.png;TM_CCORR_NORMED;None;False
116;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_006.png;TM_SQDIFF;None;False
117;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_007.png;SIFT;0.08303332328796387;False
117;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_007.png;ORB;0.8600010871887207;False
117;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_007.png;TM_CCOEFF_NORMED;None;False
117;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_007.png;TM_CCORR_NORMED;None;False
117;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_007.png;TM_SQDIFF;None;False
118;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_008.png;SIFT;0.08100032806396484;False
118;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_008.png;ORB;0.8979630470275879;False
118;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_008.png;TM_CCOEFF_NORMED;None;False
118;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_008.png;TM_CCORR_NORMED;None;False
118;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_008.png;TM_SQDIFF;None;False
119;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_009.png;SIFT;0.08002734184265137;False
119;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_009.png;ORB;0.6769678592681885;False
119;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_009.png;TM_CCOEFF_NORMED;None;False
119;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_009.png;TM_CCORR_NORMED;None;False
119;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_009.png;TM_SQDIFF;None;False
120;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_010.png;SIFT;0.07200241088867188;False
120;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_010.png;ORB;0.6170377731323242;False
120;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_010.png;TM_CCOEFF_NORMED;None;False
120;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_010.png;TM_CCORR_NORMED;None;False
120;../storage/dataset_alter/dataset1/zoom/img_2.png ../storage/dataset/dataset1_templates/256/img_2_010.png;TM_SQDIFF;None;False
121;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_001.png;SIFT;0.1470017433166504;False
121;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_001.png;ORB;2.4200005531311035;False
121;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_001.png;TM_CCOEFF_NORMED;0.006002187728881836;False
121;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_001.png;TM_CCORR_NORMED;0.005995273590087891;False
121;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_001.png;TM_SQDIFF;0.005997896194458008;False
122;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_002.png;SIFT;0.13300156593322754;False
122;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_002.png;ORB;2.0829741954803467;False
122;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_002.png;TM_CCOEFF_NORMED;0.007010459899902344;False
122;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_002.png;TM_CCORR_NORMED;0.005990505218505859;False
122;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_002.png;TM_SQDIFF;0.004964351654052734;False
123;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_003.png;SIFT;0.13196372985839844;False
123;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_003.png;ORB;2.034992218017578;False
123;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_003.png;TM_CCOEFF_NORMED;0.007002830505371094;False
123;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_003.png;TM_CCORR_NORMED;0.005970478057861328;False
123;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_003.png;TM_SQDIFF;0.004976749420166016;False
124;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_004.png;SIFT;0.13700532913208008;False
124;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_004.png;ORB;2.2529664039611816;False
124;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_004.png;TM_CCOEFF_NORMED;0.006995201110839844;False
