Image number;Picture;Method;Execution time (s);Valid match
24;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_004.png;TM_CCOEFF_NORMED;0.02499866485595703;True
24;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_004.png;TM_CCORR_NORMED;0.021999835968017578;True
24;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_004.png;TM_SQDIFF;0.01900005340576172;True
24;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_004.png;CUSTOM_TM_METHOD;0.1159677505493164;True
25;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_005.png;SIFT;0.13298749923706055;False
25;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_005.png;ORB;0.022974491119384766;True
25;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_005.png;TM_CCOEFF_NORMED;0.02500772476196289;True
25;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_005.png;TM_CCORR_NORMED;0.023005008697509766;True
25;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_005.png;TM_SQDIFF;0.019999265670776367;True
25;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_005.png;CUSTOM_TM_METHOD;0.11700725555419922;True
26;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_006.png;SIFT;0.1309654712677002;False
26;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_006.png;ORB;0.012001276016235352;False
26;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_006.png;TM_CCOEFF_NORMED;0.024999380111694336;True
26;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_006.png;TM_CCORR_NORMED;0.020999670028686523;True
26;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_006.png;TM_SQDIFF;0.019966840744018555;True
26;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_006.png;CUSTOM_TM_METHOD;0.11796760559082031;True
27;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_007.png;SIFT;0.13396573066711426;True
27;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_007.png;ORB;0.02800607681274414;True
27;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_007.png;TM_CCOEFF_NORMED;0.02497076988220215;True
27;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_007.png;TM_CCORR_NORMED;0.019968032836914062;True
27;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_007.png;TM_SQDIFF;0.020998477935791016;True
